|wrapperType|kind|artistId|collectionId|trackId|artistName|collectionName|trackName|collectionCensoredName|trackCensoredName|collectionArtistId|collectionArtistName|artistViewUrl|collectionViewUrl|trackViewUrl|previewUrl|artworkUrl30|artworkUrl60|artworkUrl100|collectionPrice|trackPrice|releaseDate|collectionExplicitness|trackExplicitness|discCount|discNumber|trackCount|trackNumber|trackTimeMillis|country|currency|primaryGenreName|isStreamable|collectionArtistViewUrl
43|track|song|7420827|1440749051|1440749359|Ludovico Einaudi|Islands - Essential Einaudi|The Earth Prelude|Islands - Essential Einaudi|The Earth Prelude|||https://music.apple.com/us/artist/ludovico-einaudi/7420827?uo=4|https://music.apple.com/us/album/the-earth-prelude/1440749051?i=1440749359&uo=4|https://music.apple.com/us/album/the-earth-prelude/1440749051?i=1440749359&uo=4|https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/d8/2f/d2/d82fd2b4-6cac-25ff-2f73-c5ae61c2e908/mzaf_2707898757785785596.plus.aac.p.m4a|https://is5-ssl.mzstatic.com/image/thumb/Music125/v4/a6/1a/26/a61a26b7-b37f-f98d-c81a-102daee8cebc/11UMGIM13933.rgb.jpg/30x30bb.jpg|https://is5-ssl.mzstatic.com/image/thumb/Music125/v4/a6/1a/26/a61a26b7-b37f-f98d-c81a-102daee8cebc/11UMGIM13933.rgb.jpg/60x60bb.jpg|https://is5-ssl.mzstatic.com/image/thumb/Music125/v4/a6/1a/26/a61a26b7-b37f-f98d-c81a-102daee8cebc/11UMGIM13933.rgb.jpg/100x100bb.jpg|11.99|1.29|2006-11-07T12:00:00Z|notExplicit|notExplicit|1|1|27|2|301349|USA|USD|Classical|True|
44|track|song|7420827|1482345109|1482345444|Ludovico Einaudi, Federico Mecozzi & Redi Hasa|Seven Days Walking|Day 2: Cold Wind Var. 1|Seven Days Walking|Day 2: Cold Wind Var. 1||Ludovico Einaudi|https://music.apple.com/us/artist/ludovico-einaudi/7420827?uo=4|https://music.apple.com/us/album/day-2-cold-wind-var-1/1482345109?i=1482345444&uo=4|https://music.apple.com/us/album/day-2-cold-wind-var-1/1482345109?i=1482345444&uo=4|https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/d2/42/cd/d242cde6-7ff7-1c82-9194-46ab4b0d4f1c/mzaf_17271947125169727735.plus.aac.p.m4a|https://is4-ssl.mzstatic.com/image/thumb/Music125/v4/fd/b2/e4/fdb2e401-eb45-3c6b-c9ac-4ab21d5b6dc7/19UMGIM83311.rgb.jpg/30x30bb.jpg|https://is4-ssl.mzstatic.com/image/thumb/Music125/v4/fd/b2/e4/fdb2e401-eb45-3c6b-c9ac-4ab21d5b6dc7/19UMGIM83311.rgb.jpg/60x60bb.jpg|https://is4-ssl.mzstatic.com/image/thumb/Music125/v4/fd/b2/e4/fdb2e401-eb45-3c6b-c9ac-4ab21d5b6dc7/19UMGIM83311.rgb.jpg/100x100bb.jpg|49.99|1.29|2019-04-19T12:00:00Z|notExplicit|notExplicit|7|2|11|10|255764|USA|USD|Classical|True|
45|track|song|7420827|1440840366|1440840863|Ludovico Einaudi & Amsterdam Sinfonietta|Elements|Night|Elements|Night||Ludovico Einaudi|https://music.apple.com/us/artist/ludovico-einaudi/7420827?uo=4|https://music.apple.com/us/album/night/1440840366?i=1440840863&uo=4|https://music.apple.com/us/album/night/1440840366?i=1440840863&uo=4|https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/ea/e3/19/eae3193b-3603-9129-1830-9900c04e04c8/mzaf_3911891797084060123.plus.aac.p.m4a|https://is3-ssl.mzstatic.com/image/thumb/Music115/v4/fd/27/6b/fd276bd8-ce50-3864-22a9-5851c55594a5/15UMGIM36795.rgb.jpg/30x30bb.jpg|https://is3-ssl.mzstatic.com/image/thumb/Music115/v4/fd/27/6b/fd276bd8-ce50-3864-22a9-5851c55594a5/15UMGIM36795.rgb.jpg/60x60bb.jpg|https://is3-ssl.mzstatic.com/image/thumb/Music115/v4/fd/27/6b/fd276bd8-ce50-3864-22a9-5851c55594a5/15UMGIM36795.rgb.jpg/100x100bb.jpg|9.99|1.29|2015-10-16T12:00:00Z|notExplicit|notExplicit|1|1|12|2|330573|USA|USD|Classical|True|
46|track|song|7420827|1482345109|1482345422|Ludovico Einaudi, Federico Mecozzi & Redi Hasa|Seven Days Walking|Day 2: Ascent|Seven Days Walking|Day 2: Ascent||Ludovico Einaudi|https://music.apple.com/us/artist/ludovico-einaudi/7420827?uo=4|https://music.apple.com/us/album/day-2-ascent/1482345109?i=1482345422&uo=4|https://music.apple.com/us/album/day-2-ascent/1482345109?i=1482345422&uo=4|https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/d3/b4/b8/d3b4b81a-50a8-3841-680f-22605c36c1db/mzaf_2556355681398950755.plus.aac.p.m4a|https://is4-ssl.mzstatic.com/image/thumb/Music125/v4/fd/b2/e4/fdb2e401-eb45-3c6b-c9ac-4ab21d5b6dc7/19UMGIM83311.rgb.jpg/30x30bb.jpg|https://is4-ssl.mzstatic.com/image/thumb/Music125/v4/fd/b2/e4/fdb2e401-eb45-3c6b-c9ac-4ab21d5b6dc7/19UMGIM83311.rgb.jpg/60x60bb.jpg|https://is4-ssl.mzstatic.com/image/thumb/Music125/v4/fd/b2/e4/fdb2e401-eb45-3c6b-c9ac-4ab21d5b6dc7/19UMGIM83311.rgb.jpg/100x100bb.jpg|49.99|1.29|2019-04-19T12:00:00Z|notExplicit|notExplicit|7|2|11|3|372611|USA|USD|Classical|True|
47|track|song|7420827|1482345109|1482345607|Ludovico Einaudi, Redi Hasa & Federico Mecozzi|Seven Days Walking|Day 3: Fox Tracks|Seven Days Walking|Day 3: Fox Tracks||Ludovico Einaudi|https://music.apple.com/us/artist/ludovico-einaudi/7420827?uo=4|https://music.apple.com/us/album/day-3-fox-tracks/1482345109?i=1482345607&uo=4|https://music.apple.com/us/album/day-3-fox-tracks/1482345109?i=1482345607&uo=4|https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/4f/f4/19/4ff41945-3872-e971-7e58-048ab11ee6ba/mzaf_720893425058685251.plus.aac.p.m4a|https://is4-ssl.mzstatic.com/image/thumb/Music125/v4/fd/b2/e4/fdb2e401-eb45-3c6b-c9ac-4ab21d5b6dc7/19UMGIM83311.rgb.jpg/30x30bb.jpg|https://is4-ssl.mzstatic.com/image/thumb/Music125/v4/fd/b2/e4/fdb2e401-eb45-3c6b-c9ac-4ab21d5b6dc7/19UMGIM83311.rgb.jpg/60x60bb.jpg|https://is4-ssl.mzstatic.com/image/thumb/Music125/v4/fd/b2/e4/fdb2e401-eb45-3c6b-c9ac-4ab21d5b6dc7/19UMGIM83311.rgb.jpg/100x100bb.jpg|49.99|1.29|2019-05-17T12:00:00Z|notExplicit|notExplicit|7|3|12|7|257653|USA|USD|Classical|True|
48|track|song|7420827|1482345109|1482345732|Ludovico Einaudi & Federico Mecozzi|Seven Days Walking|Day 4: Full Moon|Seven Days Walking|Day 4: Full Moon||Ludovico Einaudi|https://music.apple.com/us/artist/ludovico-einaudi/7420827?uo=4|https://music.apple.com/us/album/day-4-full-moon/1482345109?i=1482345732&uo=4|https://music.apple.com/us/album/day-4-full-moon/1482345109?i=1482345732&uo=4|https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/73/05/8e/73058ee6-bc0d-911c-c6b9-4327aeb8810d/mzaf_9566213214190063437.plus.aac.p.m4a|https://is4-ssl.mzstatic.com/image/thumb/Music125/v4/fd/b2/e4/fdb2e401-eb45-3c6b-c9ac-4ab21d5b6dc7/19UMGIM83311.rgb.jpg/30x30bb.jpg|https://is4-ssl.mzstatic.com/image/thumb/Music125/v4/fd/b2/e4/fdb2e401-eb45-3c6b-c9ac-4ab21d5b6dc7/19UMGIM83311.rgb.jpg/60x60bb.jpg|https://is4-ssl.mzstatic.com/image/thumb/Music125/v4/fd/b2/e4/fdb2e401-eb45-3c6b-c9ac-4ab21d5b6dc7/19UMGIM83311.rgb.jpg/100x100bb.jpg|49.99|1.29|2019-06-21T12:00:00Z|notExplicit|notExplicit|7|4|12|11|184454|USA|USD|Classical|True|
49|track|song|7420827|1512004517|1512004998|Ludovico Einaudi|12 Songs From Home|Walk|12 Songs From Home|Walk|||https://music.apple.com/us/artist/ludovico-einaudi/7420827?uo=4|https://music.apple.com/us/album/walk/1512004517?i=1512004998&uo=4|https://music.apple.com/us/album/walk/1512004517?i=1512004998&uo=4|https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/97/f8/e7/97f8e75d-9e96-f4e8-455f-224040186481/mzaf_3689934022591338772.plus.aac.p.m4a|https://is3-ssl.mzstatic.com/image/thumb/Music124/v4/63/af/c1/63afc195-ffc9-a586-263c-dd271443a5e8/20UMGIM32620.rgb.jpg/30x30bb.jpg|https://is3-ssl.mzstatic.com/image/thumb/Music124/v4/63/af/c1/63afc195-ffc9-a586-263c-dd271443a5e8/20UMGIM32620.rgb.jpg/60x60bb.jpg|https://is3-ssl.mzstatic.com/image/thumb/Music124/v4/63/af/c1/63afc195-ffc9-a586-263c-dd271443a5e8/20UMGIM32620.rgb.jpg/100x100bb.jpg|11.99|1.29|2020-05-08T12:00:00Z|notExplicit|notExplicit|1|1|12|12|154293|USA|USD|Classical|True|
50|track|song|7420827|1451626902|1451626915|Ludovico Einaudi|Seven Days Walking: Day 1|Day 1: Matches|Seven Days Walking: Day 1|Day 1: Matches|||https://music.apple.com/us/artist/ludovico-einaudi/7420827?uo=4|https://music.apple.com/us/album/day-1-matches/1451626902?i=1451626915&uo=4|https://music.apple.com/us/album/day-1-matches/1451626902?i=1451626915&uo=4|https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/47/c4/3b/47c43b4f-c448-07cc-57af-21e107fe1985/mzaf_15475714735640995734.plus.aac.p.m4a|https://is2-ssl.mzstatic.com/image/thumb/Music125/v4/0f/c2/ed/0fc2ede6-21a2-f027-4897-d2b0421511d6/19UMGIM03423.rgb.jpg/30x30bb.jpg|https://is2-ssl.mzstatic.com/image/thumb/Music125/v4/0f/c2/ed/0fc2ede6-21a2-f027-4897-d2b0421511d6/19UMGIM03423.rgb.jpg/60x60bb.jpg|https://is2-ssl.mzstatic.com/image/thumb/Music125/v4/0f/c2/ed/0fc2ede6-21a2-f027-4897-d2b0421511d6/19UMGIM03423.rgb.jpg/100x100bb.jpg|11.99|1.29|2019-03-15T12:00:00Z|notExplicit|notExplicit|1|1|11|4|174309|USA|USD|Classical|True|
51|track|song|7420827|1482345109|1482345431|Ludovico Einaudi, Federico Mecozzi & Redi Hasa|Seven Days Walking|Day 2: Campfire Var. 1|Seven Days Walking|Day 2: Campfire Var. 1||Ludovico Einaudi|https://music.apple.com/us/artist/ludovico-einaudi/7420827?uo=4|https://music.apple.com/us/album/day-2-campfire-var-1/1482345109?i=1482345431&uo=4|https://music.apple.com/us/album/day-2-campfire-var-1/1482345109?i=1482345431&uo=4|https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/e8/17/96/e81796fd-0ff1-1039-3878-fc62e45ca740/mzaf_853523603227869748.plus.aac.p.m4a|https://is4-ssl.mzstatic.com/image/thumb/Music125/v4/fd/b2/e4/fdb2e401-eb45-3c6b-c9ac-4ab21d5b6dc7/19UMGIM83311.rgb.jpg/30x30bb.jpg|https://is4-ssl.mzstatic.com/image/thumb/Music125/v4/fd/b2/e4/fdb2e401-eb45-3c6b-c9ac-4ab21d5b6dc7/19UMGIM83311.rgb.jpg/60x60bb.jpg|https://is4-ssl.mzstatic.com/image/thumb/Music125/v4/fd/b2/e4/fdb2e401-eb45-3c6b-c9ac-4ab21d5b6dc7/19UMGIM83311.rgb.jpg/100x100bb.jpg|49.99|1.29|2019-04-19T12:00:00Z|notExplicit|notExplicit|7|2|11|7|374258|USA|USD|Classical|True|
52|track|song|7420827|1482345109|1482345419|Ludovico Einaudi, Federico Mecozzi & Redi Hasa|Seven Days Walking|Day 2: Low Mist Var. 1|Seven Days Walking|Day 2: Low Mist Var. 1||Ludovico Einaudi|https://music.apple.com/us/artist/ludovico-einaudi/7420827?uo=4|https://music.apple.com/us/album/day-2-low-mist-var-1/1482345109?i=1482345419&uo=4|https://music.apple.com/us/album/day-2-low-mist-var-1/1482345109?i=1482345419&uo=4|https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/72/99/a0/7299a095-cbc0-d16a-08f9-1713005bf083/mzaf_15816864587840435471.plus.aac.p.m4a|https://is4-ssl.mzstatic.com/image/thumb/Music125/v4/fd/b2/e4/fdb2e401-eb45-3c6b-c9ac-4ab21d5b6dc7/19UMGIM83311.rgb.jpg/30x30bb.jpg|https://is4-ssl.mzstatic.com/image/thumb/Music125/v4/fd/b2/e4/fdb2e401-eb45-3c6b-c9ac-4ab21d5b6dc7/19UMGIM83311.rgb.jpg/60x60bb.jpg|https://is4-ssl.mzstatic.com/image/thumb/Music125/v4/fd/b2/e4/fdb2e401-eb45-3c6b-c9ac-4ab21d5b6dc7/19UMGIM83311.rgb.jpg/100x100bb.jpg|49.99|1.29|2019-04-19T12:00:00Z|notExplicit|notExplicit|7|2|11|1|164596|USA|USD|Classical|True|
53|track|song|7420827|1458865831|1458866158|Ludovico Einaudi, Federico Mecozzi & Redi Hasa|Seven Days Walking: Day 5|Day 5: Cold Wind|Seven Days Walking: Day 5|Day 5: Cold Wind||Ludovico Einaudi|https://music.apple.com/us/artist/ludovico-einaudi/7420827?uo=4|https://music.apple.com/us/album/day-5-cold-wind/1458865831?i=1458866158&uo=4|https://music.apple.com/us/album/day-5-cold-wind/1458865831?i=1458866158&uo=4|https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/eb/7b/f8/eb7bf84d-ce6d-4a25-30f6-3ddc6612d013/mzaf_12307546230369841636.plus.aac.p.m4a|https://is1-ssl.mzstatic.com/image/thumb/Music113/v4/eb/50/1f/eb501f90-0bc4-4aec-80fb-e4dcbe5df762/00028948181476.rgb.jpg/30x30bb.jpg|https://is1-ssl.mzstatic.com/image/thumb/Music113/v4/eb/50/1f/eb501f90-0bc4-4aec-80fb-e4dcbe5df762/00028948181476.rgb.jpg/60x60bb.jpg|https://is1-ssl.mzstatic.com/image/thumb/Music113/v4/eb/50/1f/eb501f90-0bc4-4aec-80fb-e4dcbe5df762/00028948181476.rgb.jpg/100x100bb.jpg|||2019-07-19T12:00:00Z|notExplicit|notExplicit|1|1|11|8|326324|USA|USD|Classical|True|
54|track|song|7420827|1452504769|1452505058|Ludovico Einaudi|Divenire|Oltremare|Divenire|Oltremare|||https://music.apple.com/us/artist/ludovico-einaudi/7420827?uo=4|https://music.apple.com/us/album/oltremare/1452504769?i=1452505058&uo=4|https://music.apple.com/us/album/oltremare/1452504769?i=1452505058&uo=4|https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/1e/c9/c0/1ec9c01c-7637-262b-ca88-e8f431f4fc3e/mzaf_16296329162163915640.plus.aac.p.m4a|https://is5-ssl.mzstatic.com/image/thumb/Music115/v4/2c/86/bc/2c86bcb8-2ff2-f0a1-f157-976f5c85159a/06UMGIM37884.rgb.jpg/30x30bb.jpg|https://is5-ssl.mzstatic.com/image/thumb/Music115/v4/2c/86/bc/2c86bcb8-2ff2-f0a1-f157-976f5c85159a/06UMGIM37884.rgb.jpg/60x60bb.jpg|https://is5-ssl.mzstatic.com/image/thumb/Music115/v4/2c/86/bc/2c86bcb8-2ff2-f0a1-f157-976f5c85159a/06UMGIM37884.rgb.jpg/100x100bb.jpg|9.99|-1.0|2006-01-01T12:00:00Z|notExplicit|notExplicit|1|1|12|7|660000|USA|USD|Classical|True|
55|track|song|7420827|1440749051|1440749074|Ludovico Einaudi|Islands - Essential Einaudi|I giorni|Islands - Essential Einaudi|I giorni|||https://music.apple.com/us/artist/ludovico-einaudi/7420827?uo=4|https://music.apple.com/us/album/i-giorni/1440749051?i=1440749074&uo=4|https://music.apple.com/us/album/i-giorni/1440749051?i=1440749074&uo=4|https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/78/27/0f/78270f29-79be-056d-f3c2-f1060cf9be0d/mzaf_13808951205787273671.plus.aac.p.m4a|https://is5-ssl.mzstatic.com/image/thumb/Music125/v4/a6/1a/26/a61a26b7-b37f-f98d-c81a-102daee8cebc/11UMGIM13933.rgb.jpg/30x30bb.jpg|https://is5-ssl.mzstatic.com/image/thumb/Music125/v4/a6/1a/26/a61a26b7-b37f-f98d-c81a-102daee8cebc/11UMGIM13933.rgb.jpg/60x60bb.jpg|https://is5-ssl.mzstatic.com/image/thumb/Music125/v4/a6/1a/26/a61a26b7-b37f-f98d-c81a-102daee8cebc/11UMGIM13933.rgb.jpg/100x100bb.jpg|11.99|1.29|2002-01-01T12:00:00Z|notExplicit|notExplicit|1|1|27|1|410018|USA|USD|Classical|True|
56|track|song|7420827|1482345109|1482345351|Ludovico Einaudi, Federico Mecozzi & Redi Hasa|Seven Days Walking|Day 1: Fox Tracks|Seven Days Walking|Day 1: Fox Tracks||Ludovico Einaudi|https://music.apple.com/us/artist/ludovico-einaudi/7420827?uo=4|https://music.apple.com/us/album/day-1-fox-tracks/1482345109?i=1482345351&uo=4|https://music.apple.com/us/album/day-1-fox-tracks/1482345109?i=1482345351&uo=4|https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/05/58/bd/0558bd22-af64-bf57-9364-f4b7bf83bdc7/mzaf_9883527524780873098.plus.aac.p.m4a|https://is4-ssl.mzstatic.com/image/thumb/Music125/v4/fd/b2/e4/fdb2e401-eb45-3c6b-c9ac-4ab21d5b6dc7/19UMGIM83311.rgb.jpg/30x30bb.jpg|https://is4-ssl.mzstatic.com/image/thumb/Music125/v4/fd/b2/e4/fdb2e401-eb45-3c6b-c9ac-4ab21d5b6dc7/19UMGIM83311.rgb.jpg/60x60bb.jpg|https://is4-ssl.mzstatic.com/image/thumb/Music125/v4/fd/b2/e4/fdb2e401-eb45-3c6b-c9ac-4ab21d5b6dc7/19UMGIM83311.rgb.jpg/100x100bb.jpg|49.99|1.29|2019-03-15T12:00:00Z|notExplicit|notExplicit|7|1|11|7|218263|USA|USD|Classical|True|
57|track|song|7420827|1458865732|1458866198|Ludovico Einaudi, Federico Mecozzi & Redi Hasa|Seven Days Walking: Day 4|Day 4: Ascent|Seven Days Walking: Day 4|Day 4: Ascent||Ludovico Einaudi|https://music.apple.com/us/artist/ludovico-einaudi/7420827?uo=4|https://music.apple.com/us/album/day-4-ascent/1458865732?i=1458866198&uo=4|https://music.apple.com/us/album/day-4-ascent/1458865732?i=1458866198&uo=4|https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/eb/1d/5f/eb1d5f5b-5216-db51-8a53-49f6a4f16f35/mzaf_13977719409185118194.plus.aac.p.m4a|https://is1-ssl.mzstatic.com/image/thumb/Music123/v4/6e/e2/56/6ee256d3-56f2-ce86-7cb8-0b91f1ce0fe0/00028948181445.rgb.jpg/30x30bb.jpg|https://is1-ssl.mzstatic.com/image/thumb/Music123/v4/6e/e2/56/6ee256d3-56f2-ce86-7cb8-0b91f1ce0fe0/00028948181445.rgb.jpg/60x60bb.jpg|https://is1-ssl.mzstatic.com/image/thumb/Music123/v4/6e/e2/56/6ee256d3-56f2-ce86-7cb8-0b91f1ce0fe0/00028948181445.rgb.jpg/100x100bb.jpg|||2019-06-21T12:00:00Z|notExplicit|notExplicit|1|1|11|12|303330|USA|USD|Classical|True|
58|track|song|7420827|1452504769|1452504881|Ludovico Einaudi|Divenire|Monday|Divenire|Monday|||https://music.apple.com/us/artist/ludovico-einaudi/7420827?uo=4|https://music.apple.com/us/album/monday/1452504769?i=1452504881&uo=4|https://music.apple.com/us/album/monday/1452504769?i=1452504881&uo=4|https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/70/46/ef/7046eff9-d14c-b118-e27a-36cfa8ff4809/mzaf_636471670750735479.plus.aac.p.m4a|https://is5-ssl.mzstatic.com/image/thumb/Music115/v4/2c/86/bc/2c86bcb8-2ff2-f0a1-f157-976f5c85159a/06UMGIM37884.rgb.jpg/30x30bb.jpg|https://is5-ssl.mzstatic.com/image/thumb/Music115/v4/2c/86/bc/2c86bcb8-2ff2-f0a1-f157-976f5c85159a/06UMGIM37884.rgb.jpg/60x60bb.jpg|https://is5-ssl.mzstatic.com/image/thumb/Music115/v4/2c/86/bc/2c86bcb8-2ff2-f0a1-f157-976f5c85159a/06UMGIM37884.rgb.jpg/100x100bb.jpg|9.99|1.29|2006-01-01T12:00:00Z|notExplicit|notExplicit|1|1|12|3|355000|USA|USD|Classical|True|
59|track|song|7420827|1452504769|1452505153|Ludovico Einaudi|Divenire|Svanire|Divenire|Svanire|||https://music.apple.com/us/artist/ludovico-einaudi/7420827?uo=4|https://music.apple.com/us/album/svanire/1452504769?i=1452505153&uo=4|https://music.apple.com/us/album/svanire/1452504769?i=1452505153&uo=4|https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/f3/9e/ca/f39ecafd-e13d-ec04-b407-54bf8a811ec0/mzaf_10356333914896405019.plus.aac.p.m4a|https://is5-ssl.mzstatic.com/image/thumb/Music115/v4/2c/86/bc/2c86bcb8-2ff2-f0a1-f157-976f5c85159a/06UMGIM37884.rgb.jpg/30x30bb.jpg|https://is5-ssl.mzstatic.com/image/thumb/Music115/v4/2c/86/bc/2c86bcb8-2ff2-f0a1-f157-976f5c85159a/06UMGIM37884.rgb.jpg/60x60bb.jpg|https://is5-ssl.mzstatic.com/image/thumb/Music115/v4/2c/86/bc/2c86bcb8-2ff2-f0a1-f157-976f5c85159a/06UMGIM37884.rgb.jpg/100x100bb.jpg|9.99|1.29|2006-01-01T12:00:00Z|notExplicit|notExplicit|1|1|12|12|448560|USA|USD|Classical|True|
60|track|song|7420827|1482345109|1482345340|Ludovico Einaudi|Seven Days Walking|Day 1: Matches|Seven Days Walking|Day 1: Matches|||https://music.apple.com/us/artist/ludovico-einaudi/7420827?uo=4|https://music.apple.com/us/album/day-1-matches/1482345109?i=1482345340&uo=4|https://music.apple.com/us/album/day-1-matches/1482345109?i=1482345340&uo=4|https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/8a/e2/26/8ae22633-a2cb-55ec-ff1e-f2293bc27804/mzaf_13415685344223401490.plus.aac.p.m4a|https://is4-ssl.mzstatic.com/image/thumb/Music125/v4/fd/b2/e4/fdb2e401-eb45-3c6b-c9ac-4ab21d5b6dc7/19UMGIM83311.rgb.jpg/30x30bb.jpg|https://is4-ssl.mzstatic.com/image/thumb/Music125/v4/fd/b2/e4/fdb2e401-eb45-3c6b-c9ac-4ab21d5b6dc7/19UMGIM83311.rgb.jpg/60x60bb.jpg|https://is4-ssl.mzstatic.com/image/thumb/Music125/v4/fd/b2/e4/fdb2e401-eb45-3c6b-c9ac-4ab21d5b6dc7/19UMGIM83311.rgb.jpg/100x100bb.jpg|49.99|1.29|2019-03-15T12:00:00Z|notExplicit|notExplicit|7|1|11|4|174309|USA|USD|Classical|True|
61|track|song|7420827|1482345109|1482345436|Ludovico Einaudi|Seven Days Walking|Day 2: Matches Var. 1|Seven Days Walking|Day 2: Matches Var. 1|||https://music.apple.com/us/artist/ludovico-einaudi/7420827?uo=4|https://music.apple.com/us/album/day-2-matches-var-1/1482345109?i=1482345436&uo=4|https://music.apple.com/us/album/day-2-matches-var-1/1482345109?i=1482345436&uo=4|https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/32/33/e8/3233e8bc-1fd0-eafc-37a0-86113ca3d3f6/mzaf_8970786353410719859.plus.aac.p.m4a|https://is4-ssl.mzstatic.com/image/thumb/Music125/v4/fd/b2/e4/fdb2e401-eb45-3c6b-c9ac-4ab21d5b6dc7/19UMGIM83311.rgb.jpg/30x30bb.jpg|https://is4-ssl.mzstatic.com/image/thumb/Music125/v4/fd/b2/e4/fdb2e401-eb45-3c6b-c9ac-4ab21d5b6dc7/19UMGIM83311.rgb.jpg/60x60bb.jpg|https://is4-ssl.mzstatic.com/image/thumb/Music125/v4/fd/b2/e4/fdb2e401-eb45-3c6b-c9ac-4ab21d5b6dc7/19UMGIM83311.rgb.jpg/100x100bb.jpg|49.99|1.29|2019-04-19T12:00:00Z|notExplicit|notExplicit|7|2|11|8|143780|USA|USD|Classical|True|
62|track|song|7420827|1482345109|1482345723|Ludovico Einaudi & Redi Hasa|Seven Days Walking|Day 4: Low Mist Var. 2|Seven Days Walking|Day 4: Low Mist Var. 2||Ludovico Einaudi|https://music.apple.com/us/artist/ludovico-einaudi/7420827?uo=4|https://music.apple.com/us/album/day-4-low-mist-var-2/1482345109?i=1482345723&uo=4|https://music.apple.com/us/album/day-4-low-mist-var-2/1482345109?i=1482345723&uo=4|https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/13/67/b5/1367b5fc-4e09-5f35-a274-2e7c869a4eb7/mzaf_13620487868706994498.plus.aac.p.m4a|https://is4-ssl.mzstatic.com/image/thumb/Music125/v4/fd/b2/e4/fdb2e401-eb45-3c6b-c9ac-4ab21d5b6dc7/19UMGIM83311.rgb.jpg/30x30bb.jpg|https://is4-ssl.mzstatic.com/image/thumb/Music125/v4/fd/b2/e4/fdb2e401-eb45-3c6b-c9ac-4ab21d5b6dc7/19UMGIM83311.rgb.jpg/60x60bb.jpg|https://is4-ssl.mzstatic.com/image/thumb/Music125/v4/fd/b2/e4/fdb2e401-eb45-3c6b-c9ac-4ab21d5b6dc7/19UMGIM83311.rgb.jpg/100x100bb.jpg|49.99|1.29|2019-06-21T12:00:00Z|notExplicit|notExplicit|7|4|12|6|315955|USA|USD|Classical|True|
63|track|song|7420827|1482345109|1482345862|Ludovico Einaudi, Federico Mecozzi & Redi Hasa|Seven Days Walking|Day 6: Matches|Seven Days Walking|Day 6: Matches||Ludovico Einaudi|https://music.apple.com/us/artist/ludovico-einaudi/7420827?uo=4|https://music.apple.com/us/album/day-6-matches/1482345109?i=1482345862&uo=4|https://music.apple.com/us/album/day-6-matches/1482345109?i=1482345862&uo=4|https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/68/fb/87/68fb87e1-522e-d1d3-6a54-f50b26097af1/mzaf_11156812829305938348.plus.aac.p.m4a|https://is4-ssl.mzstatic.com/image/thumb/Music125/v4/fd/b2/e4/fdb2e401-eb45-3c6b-c9ac-4ab21d5b6dc7/19UMGIM83311.rgb.jpg/30x30bb.jpg|https://is4-ssl.mzstatic.com/image/thumb/Music125/v4/fd/b2/e4/fdb2e401-eb45-3c6b-c9ac-4ab21d5b6dc7/19UMGIM83311.rgb.jpg/60x60bb.jpg|https://is4-ssl.mzstatic.com/image/thumb/Music125/v4/fd/b2/e4/fdb2e401-eb45-3c6b-c9ac-4ab21d5b6dc7/19UMGIM83311.rgb.jpg/100x100bb.jpg|49.99|1.29|2019-08-16T12:00:00Z|notExplicit|notExplicit|7|6|11|4|191520|USA|USD|Classical|True|
